price,brand,model,year,title_status,mileage,color,vin,lot,state,full_model
18800,ford,flex,2018,clean vehicle,45798,black,  2fmgk5d88jba13550,167782360,california,ford flex
30200,ford,f-150,2018,clean vehicle,21703,red,  1ftew1cp2jkd08540,167782362,california,ford f-150
27500,ford,explorer,2018,clean vehicle,22284,black,  1fm5k8d89jgb59845,167782363,california,ford explorer
37500,ford,transit,2018,clean vehicle,24567,white,  1ftbw3xgxjkb24777,167782364,california,ford transit
19100,ford,mustang,2018,clean vehicle,30594,silver,  1fatp8uh2j5109805,167782375,california,ford mustang
17100,ford,flex,2018,clean vehicle,52747,white,  2fmgk5d81jba01059,167782378,california,ford flex
13500,ford,escape,2018,clean vehicle,21592,silver,  1fmcu0gd7jud41377,167606805,florida,ford escape
54500,ford,srw,2018,clean vehicle,19853,blue,  1ft7w2bt8jec80853,167782905,california,ford srw
9000,ford,fiesta,2018,clean vehicle,25201,gray,  3fadp4ej7jm111509,167606808,florida,ford fiesta
16400,ford,f-150,2020,clean vehicle,10351,black,  1ftew1e57lfa24246,167742924,pennsylvania,ford f-150
17000,ford,fusion,2020,clean vehicle,1117,gray,  3fa6p0d98lr194138,167742945,pennsylvania,ford fusion
24800,ford,door,2017,clean vehicle,37279,gold,  1ftew1ep0hfb00592,167783112,california,ford door
26800,ford,door,2017,clean vehicle,30113,red,  1ftew1ep9hfc23372,167783113,california,ford door
19400,ford,door,2017,clean vehicle,27570,white,  3fa6p0k9xhr201097,167783115,california,ford door
20000,ford,flex,2017,clean vehicle,45188,silver,  2fmgk5c83hba04539,167783116,california,ford flex
7000,ford,door,2012,clean vehicle,149712,silver,  1ftfw1cf5cfa60758,167484061,texas,ford door
25100,ford,explorer,2017,clean vehicle,25030,gold,  1fm5k7d84hgd56068,167783118,california,ford explorer
2000,ford,door,2013,salvage insurance,105743,gray,  3fa6p0h70dr346858,167611892,oklahoma,ford door
18200,ford,fusion,2020,clean vehicle,9861,black,  3fa6p0k98lr118096,167743129,pennsylvania,ford fusion
14200,ford,fusion,2018,clean vehicle,1751,red,  3fa6p0h76jr175058,167484407,illinois,ford fusion
56500,ford,door,2017,clean vehicle,30629,red,  1ft7w2bt3hec44885,167783122,california,ford door
2000,ford,door,2016,salvage insurance,52883,gray,  3fa6p0h7xgr182944,167611900,oklahoma,ford door
26500,ford,van,2020,clean vehicle,122,white,  1ftbr1c86lka43630,167743139,pennsylvania,ford van
34300,ford,srw,2019,clean vehicle,28534,white,  1ft7w2btxkee87763,167489607,florida,ford srw
43500,ford,f-150,2017,clean vehicle,80699,black,  1ftfw1rg4hfa86887,167783125,california,ford f-150
3500,ford,door,2016,salvage insurance,72851,white,  1fa6p0hd4g5100361,167611905,oklahoma,ford door
37200,ford,srw,2019,clean vehicle,24078,white,  1ft7w2bt9kef54157,167489611,florida,ford srw
12800,ford,door,2017,clean vehicle,38639,orange,  1fmcu0gd4huc28156,167783127,california,ford door
15000,ford,door,2013,salvage insurance,146807,silver,  1ft7w2bt9deb86453,167612500,texas,ford door
12500,ford,door,2017,clean vehicle,31871,silver,  1fmcu0gd1hua50769,167783131,california,ford door
21500,ford,f-150,2017,clean vehicle,76876,gray,  1ftew1cp1hfa12279,167783132,california,ford f-150
17300,ford,fusion,2019,clean vehicle,28070,white,  3fa6p0cdxkr116450,167744186,north carolina,ford fusion
27000,ford,explorer,2017,clean vehicle,3189,silver,  1fm5k7dh4hga93774,167783133,california,ford explorer
31800,ford,el,2017,clean vehicle,28359,white,  1fmjk1kt6hea45630,167493536,florida,ford el
13000,ford,door,2017,clean vehicle,42890,gray,  1fmcu0gd4huc28111,167783134,california,ford door
31800,ford,el,2017,clean vehicle,29328,silver,  1fmjk1ktxhea45632,167493549,florida,ford el
46300,ford,door,2016,clean vehicle,47531,black,  1ft7w2bt1ged12535,167783724,california,ford door
6000,ford,door,2015,clean vehicle,57345,gray,  1fa6p0h72f5106961,167495679,missouri,ford door
22800,ford,door,2016,clean vehicle,67546,silver,  1ftew1cg4gke05649,167783730,california,ford door
45000,ford,expedition,2019,clean vehicle,18153,white,  1fmju2at2kea46511,167744932,pennsylvania,ford expedition
49500,ford,expedition,2019,clean vehicle,17689,black,  1fmju2at0kea25415,167744934,pennsylvania,ford expedition
3000,ford,van,2012,clean vehicle,137171,white,  nm0ls7bn3ct082251,167496237,missouri,ford van
20000,ford,door,2015,clean vehicle,63445,gray,  1ftew1cp9fkd25357,167783942,california,ford door
25300,ford,edge,2019,clean vehicle,26422,black,  2fmpk4k98kbc02352,167744935,pennsylvania,ford edge
4000,ford,door,2015,salvage insurance,149319,white,  1fdrf3g6xfec28306,167615545,south carolina,ford door
45500,ford,expedition,2019,clean vehicle,18767,gray,  1fmju2at5kea33705,167744936,pennsylvania,ford expedition
9100,ford,fiesta,2018,clean vehicle,38289,silver,  3fadp4ej7jm133008,167615883,minnesota,ford fiesta
48000,ford,expedition,2019,clean vehicle,22960,black,  1fmju2at2kea52910,167744937,pennsylvania,ford expedition
47000,ford,max,2019,clean vehicle,17263,blue,  1fmjk2at0kea52913,167744939,pennsylvania,ford max
49500,ford,expedition,2019,clean vehicle,16981,black,  1fmju2atxkea46594,167744941,pennsylvania,ford expedition
31200,ford,wagon,2019,clean vehicle,13058,black,  1fbax2cm9kka31236,167537649,pennsylvania,ford wagon
18500,ford,door,2014,clean vehicle,45887,white,  1zvbp8cf8e5321701,167783990,california,ford door
15500,ford,escape,2019,clean vehicle,21740,silver,  1fmcu0gdxkub10166,167744942,pennsylvania,ford escape
30500,ford,wagon,2019,clean vehicle,17707,black,  1fbzx2ym9kka49036,167537651,pennsylvania,ford wagon
45500,ford,max,2019,clean vehicle,19121,silver,  1fmjk2at7kea45361,167744943,pennsylvania,ford max
31500,ford,wagon,2019,clean vehicle,18856,black,  1fbax2cm3kka31250,167537652,pennsylvania,ford wagon
11000,ford,door,2013,clean vehicle,84752,white,  1fm5k8d8xdgb17544,167784054,new jersey,ford door
46500,ford,max,2019,clean vehicle,19555,white,  1fmjk2at1kea40415,167744946,pennsylvania,ford max
31500,ford,wagon,2019,clean vehicle,16340,black,  1fbax2cm3kka37047,167537653,pennsylvania,ford wagon
32000,ford,f-150,2018,clean vehicle,17242,white,  1ftew1eg8jfd74483,167784445,ohio,ford f-150
23900,ford,edge,2019,clean vehicle,28733,black,  2fmpk4k97kbb81428,167744947,pennsylvania,ford edge
31500,ford,wagon,2019,clean vehicle,16019,black,  1fbax2cm1kka31246,167537654,pennsylvania,ford wagon
18500,ford,taurus,2016,clean vehicle,75580,black,  1fahp2kt0gg121703,167784760,ohio,ford taurus
1500,ford,door,2013,salvage insurance,113444,white,  1fadp3e26dl161150,167620275,georgia,ford door
46000,ford,max,2019,clean vehicle,19227,white,  1fmjk2at8kea45286,167744948,pennsylvania,ford max
31500,ford,wagon,2019,clean vehicle,13633,black,  1fbax2cm4kka31239,167537655,pennsylvania,ford wagon
14700,ford,van,2015,clean vehicle,37739,white,  1ftne1zmxfka31885,167784980,new jersey,ford van
2700,ford,door,2013,salvage insurance,103541,green,  1fm5k8d80dgc79389,167624785,michigan,ford door
47500,ford,expedition,2019,clean vehicle,24072,blue,  1fmju2at2kea33712,167744950,pennsylvania,ford expedition
31500,ford,wagon,2019,clean vehicle,17657,black,  1fbax2cm1kka37046,167537656,pennsylvania,ford wagon
8900,ford,door,2014,clean vehicle,77392,red,  1fmcu9gx5eua01844,167785291,new jersey,ford door
7000,ford,door,2019,salvage insurance,11930,white,  1ftyr1zm3kkb00458,167624798,michigan,ford door
49000,ford,expedition,2019,clean vehicle,19731,red,  1fmju2at7kea46505,167744952,pennsylvania,ford expedition
31500,ford,wagon,2019,clean vehicle,15581,black,  1fbax2cm0kka37040,167537657,pennsylvania,ford wagon
8900,ford,door,2014,clean vehicle,70181,black,  1fmcu9gx7eue04899,167785292,new jersey,ford door
48000,ford,max,2019,clean vehicle,16143,black,  1fmjk2at1kea46571,167744953,pennsylvania,ford max
50000,ford,max,2019,clean vehicle,17995,black,  1fmjk2at3kea46569,167744954,pennsylvania,ford max
47300,ford,max,2019,clean vehicle,23926,black,  1fmjk2at3kea19064,167744991,pennsylvania,ford max
45000,ford,f-150,2017,clean vehicle,57929,black,  1ftfw1rg3hfa94897,167541375,louisiana,ford f-150
49000,ford,max,2019,clean vehicle,20758,silver,  1fmjk2at5kea39283,167744992,pennsylvania,ford max
40200,ford,f-150,2019,clean vehicle,10028,gray,  1ftew1e45kfc11202,167785786,texas,ford f-150
48000,ford,max,2019,clean vehicle,21051,black,  1fmjk2at1kea46568,167744993,pennsylvania,ford max
5000,ford,door,2015,clean vehicle,136307,silver,  1fa6p0h76f5128221,167541538,louisiana,ford door
8200,ford,bus,2013,clean vehicle,105880,silver,  1fbne3bl5dda27813,167785850,new jersey,ford bus
49000,ford,max,2019,clean vehicle,19985,white,  1fmjk2at1kea45369,167744997,pennsylvania,ford max
4000,ford,door,2015,clean vehicle,102590,gray,  1fa6p0h78f5126079,167541539,louisiana,ford door
39000,ford,expedition,2019,clean vehicle,27612,silver,  1fmju1jtxkea33631,167744998,pennsylvania,ford expedition
29000,ford,door,2015,clean vehicle,90855,white,  1ft7w2btxfeb19752,167541544,louisiana,ford door
46500,ford,max,2019,clean vehicle,19936,silver,  1fmjk2atxkea46536,167745000,pennsylvania,ford max
7805,ford,door,2015,clean vehicle,64495,gray,  1fa6p0h74f5125348,167541546,louisiana,ford door
22000,ford,mustang,2018,clean vehicle,39477,gray,  1fatp8ff8j5181457,167786970,texas,ford mustang
18800,ford,max,2019,clean vehicle,25698,black,  1fmjk1kt8kea43272,167745001,pennsylvania,ford max
33000,ford,door,2015,clean vehicle,73849,blue,  1ft7w2bt0fea55852,167541547,louisiana,ford door
39500,ford,expedition,2019,clean vehicle,25422,black,  1fmju1jt3kea33633,167745002,pennsylvania,ford expedition
16900,ford,door,2015,clean vehicle,47866,black,  1fa6p8cf0f5385064,167541550,louisiana,ford door
42500,ford,max,2019,clean vehicle,31236,white,  1fmjk1jt9kea20200,167745009,pennsylvania,ford max
39500,ford,expedition,2019,clean vehicle,26755,gray,  1fmju1jt2kea46499,167745010,pennsylvania,ford expedition
25500,ford,f-150,2018,clean vehicle,49177,blue,  1ftew1epxjfa22456,167627320,illinois,ford f-150
49500,ford,max,2019,clean vehicle,20749,white,  1fmjk2at7kea40404,167745011,pennsylvania,ford max
25000,ford,f-150,2018,clean vehicle,15003,white,  1ftew1eg8jfd05390,167627322,illinois,ford f-150
40000,ford,f-150,2019,clean vehicle,12247,black,  1ftfw1e53kfb70422,167745052,pennsylvania,ford f-150
26000,ford,f-150,2018,clean vehicle,1,black,  1ftfw1e5xjke09941,167627325,illinois,ford f-150
29500,ford,f-150,2019,clean vehicle,10808,silver,  1ftew1e57kfc13266,167745054,pennsylvania,ford f-150
23000,ford,f-150,2019,clean vehicle,11263,white,  1ftmf1c55kkd38708,167787204,oklahoma,ford f-150
25500,ford,f-150,2018,clean vehicle,42307,black,  1ftew1ep8jfb14732,167627326,illinois,ford f-150
44500,ford,f-150,2019,clean vehicle,17484,gray,  1ftew1e40kfc09714,167745057,pennsylvania,ford f-150
15600,ford,escape,2019,clean vehicle,37106,blue,  1fmcu0gd5kua05504,167551072,missouri,ford escape
23100,ford,f-150,2019,clean vehicle,9539,white,  1ftmf1c57kkd08125,167787205,oklahoma,ford f-150
37000,ford,f-150,2019,clean vehicle,2384,gray,  1ftew1epxkfa83324,167745058,pennsylvania,ford f-150
14500,ford,fusion,2019,clean vehicle,20590,gray,  3fa6p0hd8kr114141,167551221,missouri,ford fusion
23000,ford,f-150,2019,clean vehicle,13896,white,  1ftmf1c51kkd38706,167787206,oklahoma,ford f-150
26500,ford,f-150,2019,clean vehicle,9451,gray,  1ftfw1e43kfb70539,167745059,pennsylvania,ford f-150
18000,ford,fusion,2017,clean vehicle,31657,red,  3fa6p0vp2hr189117,167552380,missouri,ford fusion
35700,ford,expedition,2019,clean vehicle,33907,brown,  1fmju1jt7kea29391,167787207,oklahoma,ford expedition
31000,ford,f-150,2019,clean vehicle,10028,black,  1ftfw1e57kfa45438,167745061,pennsylvania,ford f-150
2000,ford,door,2013,clean vehicle,175640,no_color,  3fa6p0h72dr150212,167552543,missouri,ford door
40400,ford,max,2019,clean vehicle,30770,white,  1fmjk1jt6kea37259,167787213,oklahoma,ford max
43600,ford,f-150,2019,clean vehicle,15141,black,  1ftew1e40kfa83015,167745064,pennsylvania,ford f-150
22600,ford,f-150,2019,clean vehicle,18431,white,  1ftmf1c5xkkc79168,167787215,oklahoma,ford f-150
26000,ford,f-150,2019,clean vehicle,9604,white,  1ftfw1e45kfb85334,167745067,pennsylvania,ford f-150
23200,ford,f-150,2019,clean vehicle,9516,white,  1ftmf1c5xkkd39210,167787217,oklahoma,ford f-150
29000,ford,f-150,2019,clean vehicle,9718,silver,  1ftew1e45kfa45361,167745068,pennsylvania,ford f-150
22800,ford,f-150,2019,clean vehicle,16506,white,  1ftmf1c58kkc79170,167787219,oklahoma,ford f-150
3450,ford,door,2015,salvage insurance,192108,white,  1fmcu9gx5fuc13614,167633336,oregon,ford door
31000,ford,f-150,2019,clean vehicle,11028,white,  1ftfw1e55kfa45440,167745069,pennsylvania,ford f-150
22900,ford,f-150,2019,clean vehicle,11313,white,  1ftmf1c59kkd08126,167787221,oklahoma,ford f-150
3000,ford,door,2014,salvage insurance,141595,red,  3fa6p0lu4er381093,167633339,oregon,ford door
28000,ford,f-150,2019,clean vehicle,12886,silver,  1ftew1e50kfc34279,167745143,pennsylvania,ford f-150
23200,ford,f-150,2019,clean vehicle,9556,white,  1ftmf1c53kkc79173,167787222,oklahoma,ford f-150
27000,ford,f-150,2019,clean vehicle,13269,blue,  1ftew1epxkkd77667,167745145,pennsylvania,ford f-150
22800,ford,f-150,2019,clean vehicle,16770,white,  1ftmf1c55kkd08124,167787224,oklahoma,ford f-150
31500,ford,f-150,2019,clean vehicle,13526,red,  1ftfw1e55kfc66570,167745147,pennsylvania,ford f-150
23400,ford,transit,2019,clean vehicle,16391,white,  1ftyr1zm9kka54926,167787245,oklahoma,ford transit
28000,ford,f-150,2019,clean vehicle,11437,white,  1ftew1e57kfb37614,167745150,pennsylvania,ford f-150
23400,ford,transit,2019,clean vehicle,17964,white,  1ftyr1ym9kka56662,167787249,oklahoma,ford transit
28000,ford,f-150,2018,clean vehicle,5440,blue,  1ftew1cp8jfd42703,167639660,texas,ford f-150
24900,ford,f-150,2019,clean vehicle,13035,white,  1ftfw1e48kkd08888,167745151,pennsylvania,ford f-150
23500,ford,transit,2019,clean vehicle,15759,white,  1ftyr1ym0kka56663,167787255,oklahoma,ford transit
36000,ford,f-150,2018,clean vehicle,30002,gray,  1ftfw1e19jfd95844,167639665,texas,ford f-150
28700,ford,f-150,2019,clean vehicle,13673,white,  1ftfw1e44kfa45372,167745153,pennsylvania,ford f-150
16000,ford,fusion,2018,clean vehicle,24480,silver,  3fa6p0k95jr156818,167787271,oregon,ford fusion
31000,ford,f-150,2019,clean vehicle,13230,white,  1ftfw1e59kfa45439,167745154,pennsylvania,ford f-150
16500,ford,f-150,2017,clean vehicle,137789,white,  1ftfw1eg0hkd21010,167787344,oregon,ford f-150
28500,ford,f-150,2019,clean vehicle,13516,white,  1ftfw1e52kfb51070,167745155,pennsylvania,ford f-150
10800,ford,escape,2017,clean vehicle,81660,black,  1fmcu9gd5huc55340,167787355,oregon,ford escape
28500,ford,f-150,2019,clean vehicle,11763,white,  1ftew1ep6kfb50971,167745157,pennsylvania,ford f-150
25000,ford,explorer,2017,clean vehicle,34165,gold,  1fm5k8fh3hgb01057,167787361,oregon,ford explorer
31000,ford,f-150,2019,clean vehicle,13458,white,  1ftfw1e47kfa45446,167745199,pennsylvania,ford f-150
7800,ford,door,2016,clean vehicle,104867,black,  3fa6p0lu9gr318607,167787418,oregon,ford door
28500,ford,f-150,2019,clean vehicle,14004,white,  1ftfw1e56kfc13215,167745200,pennsylvania,ford f-150
9500,ford,door,2016,clean vehicle,69829,silver,  3fa6p0h79gr262879,167787426,oregon,ford door
28500,ford,f-150,2019,clean vehicle,13405,silver,  1ftew1ep5kfb96789,167745201,pennsylvania,ford f-150
14500,ford,door,2016,clean vehicle,96151,black,  1fm5k7d82gga11295,167787428,oregon,ford door
25000,ford,f-150,2019,clean vehicle,12688,black,  1ftfw1e40kkc25486,167745202,pennsylvania,ford f-150
14500,ford,door,2016,clean vehicle,116519,white,  1ft7x2b61geb56195,167787429,oregon,ford door
28500,ford,f-150,2019,clean vehicle,12260,white,  1ftfw1e50kfc13209,167745203,pennsylvania,ford f-150
12100,ford,door,2016,clean vehicle,29367,silver,  3fa6p0h76gr145938,167787432,oregon,ford door
29400,ford,f-150,2019,clean vehicle,18982,white,  1ftfw1e48kfa45374,167745288,pennsylvania,ford f-150
24700,ford,f-150,2019,clean vehicle,23795,silver,  1ftew1c42kkd75453,167553736,california,ford f-150
8700,ford,door,2016,clean vehicle,76572,gray,  3fa6p0h76gr269546,167787433,oregon,ford door
29500,ford,f-150,2019,clean vehicle,15964,white,  1ftfw1e44kkc25474,167745290,pennsylvania,ford f-150
25800,ford,f-150,2019,clean vehicle,28117,silver,  1ftew1e50kkc39540,167553737,california,ford f-150
17500,ford,door,2016,clean vehicle,116730,blue,  1ftfw1eg9gke06958,167787436,oregon,ford door
23900,ford,f-150,2019,clean vehicle,21055,brown,  1ftew1e50kfb83107,167745292,pennsylvania,ford f-150
22900,ford,f-150,2019,clean vehicle,27794,black,  1ftew1c55kkc38466,167553738,california,ford f-150
19500,ford,edge,2016,clean vehicle,56995,black,  2fmpk4ap5gbb89860,167787438,oregon,ford edge
29500,ford,f-150,2019,clean vehicle,16625,gray,  1ftew1e59kfa00593,167745296,pennsylvania,ford f-150
24500,ford,f-150,2019,clean vehicle,27689,gray,  1ftew1c46kkd75553,167553743,california,ford f-150
11000,ford,door,2016,clean vehicle,39851,black,  3fa6p0lu5gr235305,167787440,oregon,ford door
22400,ford,f-150,2019,clean vehicle,31727,black,  1ftew1c52kfa64476,167745301,pennsylvania,ford f-150
15700,ford,escape,2019,clean vehicle,31586,gray,  1fmcu9gd7kub30198,167553744,california,ford escape
11000,ford,door,2015,clean vehicle,33717,black,  3fa6p0h75fr306648,167787501,oregon,ford door
28000,ford,f-150,2019,clean vehicle,18418,black,  1ftew1e42kfc10086,167745303,pennsylvania,ford f-150
13500,ford,fusion,2019,clean vehicle,39013,black,  3fa6p0cd6kr140082,167553757,california,ford fusion
7300,ford,f-150,2013,clean vehicle,125451,white,  1ftnf1et8dkf99625,167787614,oregon,ford f-150
25100,ford,f-150,2019,clean vehicle,21346,black,  1ftew1c59kfb19764,167745304,pennsylvania,ford f-150
24100,ford,transit,2019,clean vehicle,21150,white,  1ftyr2cm0kkb25249,167553762,california,ford transit
6500,ford,f-150,2014,clean vehicle,103862,white,  1ftnf1et8ekg10382,167787621,oregon,ford f-150
10500,ford,f-150,2019,clean vehicle,22001,red,  1ftew1c47kfc12080,167745308,pennsylvania,ford f-150
16900,ford,fusion,2019,clean vehicle,31261,gray,  3fa6p0d93kr124089,167553768,california,ford fusion
6000,ford,door,2013,clean vehicle,140870,white,  1ftbf2b66dea35574,167787622,oregon,ford door
28500,ford,f-150,2019,clean vehicle,14358,white,  1ftfw1e57kfc13238,167745311,pennsylvania,ford f-150
16200,ford,fusion,2019,clean vehicle,41672,silver,  3fa6p0d9xkr105006,167553991,california,ford fusion
